Name,Year,Mileage,Engine_capacity,Engine_type,Power,Transmission,Drive,Fuel_consumption_mixed,Acceleration_to_100,Cost
BMW M5 5.0 AMT,2006,194000,5,Бензин,507,Робот,Задний,14.4,4.7,3200000
BMW 5 серия 2.0 AT,2019,166000,2,Дизель,190,Автомат,Полный,4.8,7.6,3200000
BMW X5 3.0 AT,2014,240000,3,Дизель,249,Автомат,Полный,6.2,6.9,3200000
BMW 3 серия 2.0 AT,2021,41897,2,Бензин,184,Автомат,Задний,5.9,7.6,3200000
BMW 5 серия 2.0 AT,2018,95000,2,Дизель,231,Автомат,Задний,4.4,6.6,3200000
BMW X5 3.0 AT,2015,217695,3,Дизель,218,Автомат,Полный,6.2,8,3200000
BMW X5 3.0 AT,2012,131700,3,Дизель,306,Автомат,Полный,7.5,6.6,3200000
BMW X5 3.0 AT,2015,260000,3,Дизель,218,Автомат,Полный,6.2,8,3200000
BMW X1 2.0 AT,2021,29600,2,Бензин,192,Автомат,Полный,7.1,7.4,3200000
BMW X4 2.0 AT,2017,84754,2,Дизель,190,Автомат,Полный,4.9,8,3200000
BMW 5 серия 2.0 AT,2018,137000,2,Дизель,190,Автомат,Задний,4.8,7.5,3200000
BMW 2 серия Gran Coupe 2.0 AT,2019,60000,2,Дизель,190,Автомат,Передний,4.5,7.5,3200000
BMW 5 серия 2.0 AT,2019,117000,2,Дизель,190,Автомат,Полный,4.8,7.6,3200000
BMW X1 2.0 AT,2020,75000,2,Дизель,150,Автомат,Полный,4.8,9.3,3200000
BMW 2 серия Gran Coupe 2.0 AT,2020,67000,2,Дизель,190,Автомат,Полный,4.9,7.3,3210000
BMW X5 3.0 AT,2017,223264,3,Дизель,218,Автомат,Полный,6.2,8,3215000
BMW 6 серия 3.0 AT,2016,176000,3,Дизель,313,Автомат,Полный,5.5,5.2,3220000
BMW 1 серия 2.0 AMT,2021,25706,2,Бензин,178,Робот,Передний,5.8,7,3220000
BMW 3 серия 2.0 AT,2019,63263,2,Дизель,190,Автомат,Задний,4.7,7.1,3227000
BMW 3 серия 2.0 AT,2019,130040,2,Дизель,190,Автомат,Задний,4.7,7.1,3235000
BMW X6 3.0 AT,2015,187101,3,Дизель,249,Автомат,Полный,6,6.7,3240000
BMW 4 серия Gran Coupe 2.0 AT,2019,108128,2,Дизель,190,Автомат,Задний,4.5,7.4,3249000
BMW X5 3.0 AT,2013,180000,3,Дизель,306,Автомат,Полный,7.5,6.6,3250000
BMW X1 2.0 AT,2020,43101,2,Бензин,192,Автомат,Полный,7.1,7.4,3250000
BMW X6 3.0 AT,2010,248000,3,Дизель,306,Автомат,Полный,7.5,6.5,3250000
BMW 7 серия 3.0 AT,2017,190000,3,Дизель,265,Автомат,Полный,5.3,5.9,3250000
BMW 2 серия Gran Coupe 2.0 AT,2020,97000,2,Бензин,306,Автомат,Полный,7.1,4.8,3250000
BMW X5 3.0 AT,2015,248000,3,Дизель,218,Автомат,Полный,6.2,8,3250000
BMW 3 серия 2.0 AT,2017,62000,2,Дизель,190,Автомат,Полный,4.3,7.3,3250000
BMW 3 серия 2.0 AT,2020,129000,2,Дизель,190,Автомат,Задний,4.7,7.1,3250000
BMW X1 2.0 AT,2019,89822,2,Бензин,192,Автомат,Полный,6.4,7.4,3255000
BMW 5 серия 2.0 AT,2020,90997,2,Бензин,184,Автомат,Задний,6.2,7.8,3259000
BMW X5 3.0 AT,2014,198000,3,Дизель,249,Автомат,Полный,6.2,6.9,3280000
BMW 1 серия 2.0 AT,2021,18023,2,Дизель,150,Автомат,Передний,4.4,8.4,3285000
BMW X5 3.0 AT,2014,135000,3,Бензин,306,Автомат,Полный,8.5,6.5,3290000
BMW 5 серия 3.0 AT,2018,155000,3,Дизель,265,Автомат,Полный,5.5,5.6,3290000
BMW 4 серия Gran Coupe 2.0 AT,2018,72679,2,Дизель,190,Автомат,Задний,4.5,7.4,3295000
BMW X6 3.0 AT,2016,138001,3,Бензин,306,Автомат,Полный,8.6,6.4,3295000
BMW X5 3.0 AT,2016,192000,3,Бензин,306,Автомат,Полный,8.5,6.5,3299000
BMW 4 серия 2.0 AT,2020,22000,2,Бензин,258,Автомат,Полный,6.4,5.6,3300000
BMW X6 M 4.4 AT,2009,201000,4.4,Бензин,555,Автомат,Полный,13.9,4.7,3300000
BMW X3 2.0 AT,2018,199500,2,Дизель,190,Автомат,Полный,5.1,8,3300000
BMW X5 3.0 AT,2013,188000,3,Дизель,245,Автомат,Полный,7.4,7.6,3300000
BMW X3 2.0 AT,2017,138000,2,Дизель,190,Автомат,Полный,5.2,8.1,3300000
BMW X5 3.0 AT,2016,192000,3,Бензин,306,Автомат,Полный,8.5,6.5,3299000
BMW 4 серия 2.0 AT,2020,22000,2,Бензин,258,Автомат,Полный,6.4,5.6,3300000
BMW X6 M 4.4 AT,2009,201000,4.4,Бензин,555,Автомат,Полный,13.9,4.7,3300000
BMW X3 2.0 AT,2018,199500,2,Дизель,190,Автомат,Полный,5.1,8,3300000
BMW X5 3.0 AT,2013,188000,3,Дизель,245,Автомат,Полный,7.4,7.6,3300000
BMW X3 2.0 AT,2017,138000,2,Дизель,190,Автомат,Полный,5.2,8.1,3300000
BMW 3 серия 2.0 AT,2020,184000,2,Дизель,190,Автомат,Полный,4.9,7.4,3300000
BMW X5 3.0 AT,2013,186850,3,Дизель,249,Автомат,Полный,6.2,6.9,3300000
BMW X6 3.0 AT,2015,168000,3,Бензин,306,Автомат,Полный,8.6,6.4,3310000
BMW 3 серия 2.0 AT,2017,34852,2,Бензин,184,Автомат,Задний,5.3,7.3,3310000
BMW X1 2.0 AT,2018,73465,2,Бензин,192,Автомат,Полный,6.4,7.4,3320000
BMW 3 серия 2.0 AT,2019,78500,2,Бензин,184,Автомат,Задний,5.9,7.6,3324500
BMW 5 серия 2.0 AT,2016,106752,2,Дизель,190,Автомат,Полный,4.8,7.6,3329000
BMW 2 серия Gran Coupe 2.0 AMT,2021,22656,2,Бензин,178,Робот,Передний,5.7,7.1,3330000
BMW 3 серия 2.0 AT,2017,55882,2,Бензин,184,Автомат,Задний,5.3,7.3,3332000
BMW 5 серия 2.0 AT,2018,147000,2,Дизель,190,Автомат,Полный,4.8,7.6,3349000
BMW 5 серия 2.0 AT,2019,127485,2,Дизель,190,Автомат,Задний,4.8,7.5,3349000
BMW X5 3.0 AT,2015,143676,3,Дизель,218,Автомат,Полный,6.2,8,3350000
BMW X3 2.0 AT,2018,141200,2,Дизель,150,Автомат,Задний,4.9,9.7,3350000
BMW 2 серия Gran Coupe 1.5 AMT,2020,24500,1.5,Бензин,140,Робот,Передний,5.4,8.7,3350000
BMW 3 серия 2.0 AT,2019,69000,2,Бензин,258,Автомат,Задний,6.1,5.8,3350000
BMW 5 серия 2.0 AT,2019,69000,2,Бензин,184,Автомат,Задний,6.2,7.8,3350000
BMW X2 2.0 AMT,2020,60734,2,Бензин,192,Робот,Полный,6.5,7.4,3350000
BMW 5 серия 2.0 AT,2018,126300,2,Дизель,190,Автомат,Задний,4.8,7.5,3351000
BMW 3 серия 2.0 AT,2020,96660,2,Дизель,150,Автомат,Задний,4.5,8.3,3369779
BMW 5 серия 2.0 AT,2018,112000,2,Дизель,190,Автомат,Задний,4.8,7.5,3370000
BMW 7 серия 3.0 AT,2016,232043,3,Дизель,265,Автомат,Полный,5.3,5.8,3377007
BMW X5 3.0 AT,2014,150113,3,Дизель,249,Автомат,Полный,6.2,6.9,3389000
BMW 5 серия 2.0 AT,2018,94539,2,Дизель,190,Автомат,Задний,4.8,7.5,3390000
BMW 5 серия 3.0 AT,2018,221330,3,Дизель,265,Автомат,Полный,5.5,5.6,3395500
BMW 4 серия 2.0 AT,2018,76871,2,Бензин,249,Автомат,Полный,5.9,5.8,3399000
BMW 3 серия 2.0 AT,2019,160000,2,Дизель,190,Автомат,Полный,4.9,7.4,3399000
BMW X6 3.0 AT,2015,226000,3,Дизель,249,Автомат,Полный,6,6.7,3399000
BMW 5 серия 2.0 AT,2017,103358,2,Бензин,249,Автомат,Полный,6.7,6,3399000
BMW X3 2.0 AT,2021,55000,2,Бензин,252,Автомат,Полный,7.6,6.3,3400000
BMW 3 серия 2.0 AT,2020,47000,2,Бензин,258,Автомат,Задний,6.1,5.8,3400000
BMW X1 2.0 AT,2020,68022,2,Дизель,150,Автомат,Полный,4.8,9.3,3400000
BMW X5 3.0 AT,2016,149000,3,Бензин,306,Автомат,Полный,8.5,6.5,3400000
BMW 3 серия 3.0 AT,2012,60500,3,Бензин,306,Автомат,Задний,7.2,5.5,3400000
BMW 5 серия 2.0 AT,2018,129000,2,Дизель,190,Автомат,Задний,4.8,7.5,3400000
BMW 5 серия 2.0 AT,2017,110000,2,Дизель,190,Автомат,Задний,4.3,7.8,3400000
BMW X1 2.0 AT,2020,60200,2,Дизель,150,Автомат,Полный,4.8,9.3,3400000
BMW X6 3.0 AT,2015,189000,3,Дизель,249,Автомат,Полный,6,6.7,3400000
BMW 4 серия 2.0 AT,2019,93000,2,Бензин,184,Автомат,Полный,8.6,7.5,3400000
BMW 3 серия 2.0 AT,2019,117586,2,Дизель,190,Автомат,Задний,4.7,7.1,3406000
BMW X1 2.0 AT,2021,52076,2,Бензин,192,Автомат,Полный,7.1,7.4,3410000
BMW 3 серия 2.0 AT,2019,102000,2,Дизель,190,Автомат,Задний,4.7,7.1,3420000
BMW 5 серия 2.0 AT,2016,61924,2,Дизель,190,Автомат,Задний,4.5,7.7,3440000
BMW X6 3.0 AT,2015,164000,3,Дизель,249,Автомат,Полный,6,6.7,3445000
BMW 3 серия 2.0 AT,2019,50000,2,Бензин,258,Автомат,Полный,6.5,5.5,3450000
BMW 5 серия 2.0 AT,2018,121100,2,Дизель,190,Автомат,Задний,4.8,7.5,3450500
BMW 4 серия 2.0 AT,2019,85903,2,Бензин,184,Автомат,Задний,5.5,7.5,3460000
BMW 5 серия 2.0 AT,2018,128000,2,Дизель,190,Автомат,Полный,4.8,7.6,3476000
BMW 5 серия 2.0 AT,2020,120013,2,Дизель,190,Автомат,Полный,4.8,7.6,3479000
BMW 4 серия 3.0 AT,2021,21000,3,Бензин,387,Автомат,Полный,7.8,4.5,3480000
BMW X6 3.0 AT,2016,180000,3,Дизель,249,Автомат,Полный,6,6.7,3480000
BMW X3 2.0 AT,2018,78000,2,Бензин,249,Автомат,Полный,7.6,6.3,3480000
BMW X6 3.0 AT,2015,220000,3,Дизель,249,Автомат,Полный,6,6.7,3480000
BMW 2 серия 3.0 AT,2018,7500,3,Бензин,340,Автомат,Задний,7.1,4.6,3490000
BMW X5 3.0 AT,2015,238000,3,Дизель,249,Автомат,Полный,6.2,6.9,3490000
BMW X6 3.0 AT,2016,163472,3,Дизель,249,Автомат,Полный,6,6.7,3490000
BMW X6 3.0 AT,2016,162000,3,Дизель,249,Автомат,Полный,6,6.7,3490000
BMW 3 серия GT 2.0 AT,2020,79000,2,Дизель,190,Автомат,Полный,4.5,7.7,3490000
BMW 3 серия 2.0 AT,2019,90000,2,Дизель,150,Автомат,Задний,4.5,8.3,3498000
BMW 3 серия 2.0 AT,2020,80500,2,Бензин,258,Автомат,Задний,6.1,5.8,3499000
BMW X4 3.0 AT,2016,157000,3,Дизель,249,Автомат,Полный,5.7,5.8,3499000
BMW 3 серия 2.0 AT,2020,96385,2,Бензин,156,Автомат,Задний,5.7,8.4,3499000
BMW 4 серия Gran Coupe 2.0 AT,2019,50000,2,Бензин,184,Автомат,Задний,5.5,7.7,3500000
BMW X5 3.0 AT,2017,178000,3,Дизель,218,Автомат,Полный,6.2,8,3500000
BMW 5 серия 2.0 AT,2020,105000,2,Дизель,190,Автомат,Полный,4.8,7.6,3500000
BMW 5 серия 2.0 AT,2018,224955,2,Дизель,190,Автомат,Полный,4.8,7.6,3500000
BMW 5 серия 3.0 AT,2010,318400,3,Дизель,300,Автомат,Задний,6.3,5.7,3500000
BMW 3 серия 2.0 AT,2019,95000,2,Дизель,190,Автомат,Задний,4.7,7.1,3500000
BMW X5 3.0 AT,2014,228000,3,Дизель,218,Автомат,Полный,6.2,8,3500000
BMW X6 3.0 AT,2016,165000,3,Бензин,306,Автомат,Полный,8.6,6.4,3500000
BMW 5 серия 2.0 AT,2018,133000,2,Дизель,190,Автомат,Полный,5.8,7.6,3500000
BMW 3 серия 2.0 AT,2018,71000,2,Дизель,190,Автомат,Задний,4,7.2,3500000
BMW 1 серия 2.0 AT,2018,34691,2,Дизель,150,Автомат,Задний,3.8,8.1,3512000
BMW 3 серия 2.0 AT,2019,170249,2,Дизель,190,Автомат,Полный,4.9,7.4,3515000
BMW 5 серия 2.0 AT,2020,184000,2,Бензин,184,Автомат,Задний,6.3,8.2,3520000
BMW 3 серия 2.0 AT,2019,52830,2,Дизель,190,Автомат,Задний,4.7,7.1,3525000
BMW 5 серия 2.0 AT,2018,138000,2,Дизель,231,Автомат,Задний,4.4,6.6,3531000
BMW 7 серия 2.0 AT,2018,92065,2,Бензин,249,Автомат,Задний,6.2,6.2,3535000
BMW X3 2.0 AT,2019,97540,2,Бензин,249,Автомат,Полный,7.6,6.3,3550000
BMW X5 4.4 AT,2017,178650,4.4,Бензин,450,Автомат,Полный,10.4,5,3550000
BMW 5 серия 2.0 AT,2019,179000,2,Дизель,190,Автомат,Задний,4.8,7.5,3550000
BMW 3 серия 2.0 AT,2021,49123,2,Бензин,184,Автомат,Задний,5.9,7.6,3550000
BMW X6 3.0 AT,2015,134000,3,Бензин,306,Автомат,Полный,8.6,6.4,3550000
BMW 7 серия 3.0 AT,2015,162000,3,Дизель,265,Автомат,Полный,5.3,5.8,3550000
BMW X5 3.0 AT,2014,149000,3,Бензин,306,Автомат,Полный,8.5,6.5,3550000
BMW 1 серия 2.0 AT,2021,28232,2,Дизель,150,Автомат,Передний,4.4,8.4,3560000
BMW 3 серия 2.0 AT,2019,113000,2,Дизель,190,Автомат,Полный,4.8,6.9,3570000
BMW 5 серия 2.0 AT,2019,145000,2,Бензин,249,Автомат,Полный,6.7,6,3580000
BMW 5 серия 2.0 AT,2018,82200,2,Бензин,184,Автомат,Задний,6.2,7.8,3580000
BMW X2 2.0 AT,2019,51052,2,Бензин,192,Автомат,Полный,6.2,7.4,3590000
BMW 3 серия 2.0 AT,2019,139890,2,Бензин,258,Автомат,Полный,6.6,5.8,3590000
BMW X1 2.0 AT,2020,75500,2,Дизель,150,Автомат,Полный,4.8,9.3,3600000
BMW 3 серия 2.0 AT,2020,120000,2,Дизель,150,Автомат,Задний,4.5,8.3,3600000
BMW 5 серия 2.0 AT,2020,130000,2,Дизель,190,Автомат,Задний,4.8,7.5,3600000
BMW 4 серия 2.0 AT,2017,92000,2,Бензин,249,Автомат,Задний,5.5,5.8,3600000
BMW 5 серия 2.0 AT,2019,99100,2,Дизель,190,Автомат,Задний,4.8,7.5,3600000
BMW 4 серия 3.0 AT,2015,157878,3,Бензин,306,Автомат,Полный,7.6,4.9,3600000
BMW 5 серия 2.0 AT,2017,190000,2,Дизель,190,Автомат,Полный,4.8,7.6,3600000
BMW 5 серия 2.0 AT,2017,87800,2,Бензин,184,Автомат,Задний,6.2,7.8,3600000
BMW 2 серия Gran Coupe 1.5 AMT,2021,53000,1.5,Бензин,140,Робот,Передний,5.4,8.7,3600000
BMW 3 серия 2.0 AT,2020,60240,2,Дизель,190,Автомат,Задний,4.7,7.1,3606000
BMW 4 серия 2.0 AT,2020,18000,2,Бензин,184,Автомат,Задний,6.1,7.3,3609000
BMW 5 серия 2.0 AT,2018,101200,2,Дизель,190,Автомат,Задний,4.3,7.8,3610000
BMW 3 серия 2.0 AT,2019,130001,2,Дизель,190,Автомат,Полный,4.8,6.9,3610500
BMW 3 серия 2.0 AT,2021,37401,2,Бензин,184,Автомат,Задний,5.9,7.6,3611800
BMW 5 серия 2.0 AT,2019,123161,2,Дизель,190,Автомат,Задний,4.8,7.5,3628000
BMW 2 серия Gran Coupe 1.5 AMT,2021,127176,1.5,Бензин,136,Робот,Передний,5.3,9.1,3630000
BMW 2 серия Gran Coupe 1.5 AMT,2020,127360,1.5,Дизель,116,Робот,Передний,4.1,10.3,3630000
BMW 5 серия 2.0 AT,2019,95627,2,Дизель,231,Автомат,Задний,4.4,6.6,3640000
BMW 4 серия 2.0 AT,2018,35295,2,Бензин,184,Автомат,Задний,5.5,7.5,3640000
BMW 3 серия GT 2.0 AT,2020,54000,2,Дизель,190,Автомат,Задний,4.5,7.7,3640000
BMW X5 3.0 AT,2015,170000,3,Дизель,249,Автомат,Полный,6.2,6.9,3649000
BMW 6 серия Gran Coupe 3.0 AT,2015,91000,3,Дизель,313,Автомат,Задний,5.4,5.4,3650000
BMW X5 3.0 AT,2017,93000,3,Бензин,306,Автомат,Полный,8.5,6.5,3650000
BMW X4 2.0 AT,2016,79752,2,Бензин,184,Автомат,Полный,6.9,8.1,3650000
BMW X6 3.0 AT,2016,165000,3,Бензин,306,Автомат,Полный,8.6,6.4,3650000
BMW X5 3.0 AT,2013,188350,3,Дизель,249,Автомат,Полный,6.2,6.9,3650000
BMW 2 серия Gran Coupe 1.5 AMT,2021,57751,1.5,Бензин,140,Робот,Передний,5.4,8.7,3650000
BMW X6 3.0 AT,2015,118134,3,Дизель,249,Автомат,Полный,6,6.7,3650000
BMW 3 серия 2.0 AT,2021,25169,2,Бензин,184,Автомат,Задний,6.1,7.5,3660000
BMW 1 серия 2.0 AT,2020,6445,2,Дизель,150,Автомат,Передний,4.4,8.4,3667000
BMW X6 3.0 AT,2015,135700,3,Дизель,249,Автомат,Полный,6,6.7,3680000
BMW X5 3.0 AT,2017,165100,3,Дизель,218,Автомат,Полный,6.2,8,3690000
BMW 3 серия 2.0 AT,2019,49000,2,Дизель,190,Автомат,Задний,4.7,7.1,3690000
BMW X6 3.0 AT,2017,130000,3,Бензин,306,Автомат,Полный,8.6,6.4,3690000
BMW X5 3.0 AT,2014,221000,3,Дизель,249,Автомат,Полный,6.2,6.9,3690000
BMW 5 серия 2.0 AT,2022,118800,2,Бензин,184,Автомат,Задний,5.7,8.3,3699000
BMW X3 2.0 AT,2018,93800,2,Дизель,190,Автомат,Полный,5.1,8,3699000
BMW X3 2.0 AT,2017,88296,2,Дизель,190,Автомат,Полный,5.1,8,3700000
BMW 3 серия 2.0 AT,2019,51800,2,Дизель,190,Автомат,Задний,4.7,7.1,3700000
BMW X3 2.0 AT,2021,7900,2,Бензин,249,Автомат,Полный,7.9,6.4,3700000
BMW X1 2.0 AT,2020,36775,2,Дизель,150,Автомат,Полный,4.8,9.3,3700000
BMW 5 серия 3.0 AT,2018,114054,3,Дизель,249,Автомат,Полный,5.6,5.4,3700000
BMW X2 2.0 AT,2019,120000,2,Дизель,150,Автомат,Полный,4.8,9.3,3700000
BMW X6 3.0 AT,2016,200000,3,Дизель,249,Автомат,Полный,6,6.7,3700000
BMW 3 серия 2.0 AT,2019,72000,2,Дизель,150,Автомат,Задний,4.5,8.3,3700000
BMW 5 серия 2.0 AT,2017,72500,2,Дизель,190,Автомат,Полный,4.8,7.6,3700000
BMW X1 2.0 AT,2020,50832,2,Бензин,192,Автомат,Полный,7.1,7.4,3700000
BMW 3 серия 2.0 AT,2020,63000,2,Бензин,258,Автомат,Задний,6.1,5.8,3700000
BMW 5 серия 2.0 AT,2018,86500,2,Бензин,184,Автомат,Задний,6.2,7.8,3700000
BMW 5 серия 3.0 AT,2017,110739,3,Бензин,340,Автомат,Полный,7.6,4.8,3700000
BMW 3 серия 2.0 AT,2020,63000,2,Бензин,258,Автомат,Задний,6.1,5.8,3700000
BMW 5 серия 2.0 AT,2018,86500,2,Бензин,184,Автомат,Задний,6.2,7.8,3700000
BMW 5 серия 3.0 AT,2017,110739,3,Бензин,340,Автомат,Полный,7.6,4.8,3700000
BMW X1 2.0 AT,2021,52607,2,Бензин,192,Автомат,Полный,7.1,7.4,3709000
BMW 6 серия Gran Coupe 3.0 AT,2016,115980,3,Дизель,313,Автомат,Полный,5.6,5.3,3710000
BMW 2 серия Gran Coupe 2.0 AT,2021,49566,2,Дизель,150,Автомат,Передний,4.5,8.5,3710000
